Gene1_ID	Gene2_ID	Gene1_Symbol	Gene2_Symbol	G1>G2_mut	G1>G2_wild	fisher_pvalue
658	80117	BMPR1B	ARL14	31	262	0.0125095269273818
673	5330	BRAF	PLCB2	31	262	0.0125095269273818
673	7462	BRAF	LAT2	31	262	0.0125095269273818
675	268	BRCA2	AMH	31	262	0.0125095269273818
701	8612	BUB1B	PLPP2	31	262	0.0125095269273818
706	5983	TSPO	RFC3	31	262	0.0125095269273818
717	4753	C2	NELL2	31	262	0.0125095269273818
717	55027	C2	HEATR3	31	262	0.0125095269273818
717	79020	C2	C7orf25	31	262	0.0125095269273818
726	995	CAPN5	CDC25C	31	262	0.0125095269273818
728	563	C5AR1	AZGP1	31	262	0.0125095269273818
734	5457	OSGIN2	POU4F1	31	262	0.0125095269273818
740	55837	MRPL49	EAPP	31	262	0.0125095269273818
786	563	CACNG1	AZGP1	31	262	0.0125095269273818
839	11094	CASP6	CACFD1	31	262	0.0125095269273818
843	5881	CASP10	RAC3	31	262	0.0125095269273818
847	5104	CAT	SERPINA5	31	262	0.0125095269273818
863	5132	CBFA2T3	PDC	31	262	0.0125095269273818
865	4753	CBFB	NELL2	31	262	0.0125095269273818
866	8708	SERPINA6	B3GALT1	31	262	0.0125095269273818
866	63976	SERPINA6	PRDM16	31	262	0.0125095269273818
919	1271	CD247	CNTFR	31	262	0.0125095269273818
921	6585	CD5	SLIT1	31	262	0.0125095269273818
953	3140	ENTPD1	MR1	31	262	0.0125095269273818
976	51299	ADGRE5	NRN1	31	262	0.0125095269273818
995	79634	CDC25C	SCRN3	31	262	0.0125095269273818
1033	1058	CDKN3	CENPA	31	262	0.0125095269273818
1044	287	CDX1	ANK2	31	262	0.0125095269273818
1052	23325	CEBPD	WASHC4	31	262	0.0125095269273818
1052	90355	CEBPD	MACIR	31	262	0.0125095269273818
1052	129080	CEBPD	EMID1	31	262	0.0125095269273818
1062	5026	CENPE	P2RX5	31	262	0.0125095269273818
1080	27006	CFTR	FGF22	31	262	0.0125095269273818
1130	3754	LYST	KCNF1	31	262	0.0125095269273818
1136	5453	CHRNA3	POU3F1	31	262	0.0125095269273818
1137	1464	CHRNA4	CSPG4	31	262	0.0125095269273818
1147	899	CHUK	CCNF	31	262	0.0125095269273818
1182	894	CLCN3	CCND2	31	262	0.0125095269273818
1212	79006	CLTB	METRN	31	262	0.0125095269273818
1234	84656	CCR5	GLYR1	31	262	0.0125095269273818
1244	3131	ABCC2	HLF	31	262	0.0125095269273818
1259	735	CNGA1	C9	31	262	0.0125095269273818
1263	23632	PLK3	CA14	31	262	0.0125095269273818
1282	8343	COL4A1	H2BC7	31	262	0.0125095269273818
1284	5983	COL4A2	RFC3	31	262	0.0125095269273818
1291	6331	COL6A1	SCN5A	31	262	0.0125095269273818
1311	5968	COMP	REG1B	31	262	0.0125095269273818
1312	309	COMT	ANXA6	31	262	0.0125095269273818
1316	23047	KLF6	PDS5B	31	262	0.0125095269273818
1339	563	COX6A2	AZGP1	31	262	0.0125095269273818
1355	64221	COX15	ROBO3	31	262	0.0125095269273818
1366	5021	CLDN7	OXTR	31	262	0.0125095269273818
1380	79608	CR2	RIC3	31	262	0.0125095269273818
1382	5434	CRABP2	POLR2E	31	262	0.0125095269273818
1382	6880	CRABP2	TAF9	31	262	0.0125095269273818
1382	7389	CRABP2	UROD	31	262	0.0125095269273818
1382	10073	CRABP2	SNUPN	31	262	0.0125095269273818
1382	57050	CRABP2	UTP3	31	262	0.0125095269273818
1388	563	ATF6B	AZGP1	31	262	0.0125095269273818
1445	80344	CSK	DCAF11	31	262	0.0125095269273818
1462	2550	VCAN	GABBR1	31	262	0.0125095269273818
1476	5066	CSTB	PAM	31	262	0.0125095269273818
1476	51614	CSTB	ERGIC3	31	262	0.0125095269273818
1486	5905	CTBS	RANGAP1	31	262	0.0125095269273818
1486	9191	CTBS	DEDD	31	262	0.0125095269273818
1512	23089	CTSH	PEG10	31	262	0.0125095269273818
1545	9032	CYP1B1	TM4SF5	31	262	0.0125095269273818
1545	54629	CYP1B1	MINDY2	31	262	0.0125095269273818
1545	55090	CYP1B1	MED9	31	262	0.0125095269273818
1576	79634	CYP3A4	SCRN3	31	262	0.0125095269273818
1577	4889	CYP3A5	NPY5R	31	262	0.0125095269273818
1595	642	CYP51A1	BLMH	31	262	0.0125095269273818
1595	10892	CYP51A1	MALT1	31	262	0.0125095269273818
1604	2534	CD55	FYN	31	262	0.0125095269273818
1604	60509	CD55	AGBL5	31	262	0.0125095269273818
1609	190	DGKQ	NR0B1	31	262	0.0125095269273818
1609	4137	DGKQ	MAPT	31	262	0.0125095269273818
1659	5332	DHX8	PLCB4	31	262	0.0125095269273818
1665	10103	DHX15	TSPAN1	31	262	0.0125095269273818
1666	27065	DECR1	NSG1	31	262	0.0125095269273818
1666	54503	DECR1	ZDHHC13	31	262	0.0125095269273818
1674	5881	DES	RAC3	31	262	0.0125095269273818
1734	1395	DIO2	CRHR2	31	262	0.0125095269273818
1734	1464	DIO2	CSPG4	31	262	0.0125095269273818
1743	79641	DLST	ROGDI	31	262	0.0125095269273818
1759	23632	DNM1	CA14	31	262	0.0125095269273818
1778	55245	DYNC1H1	UQCC1	31	262	0.0125095269273818
1789	51129	DNMT3B	ANGPTL4	31	262	0.0125095269273818
1794	27115	DOCK2	PDE7B	31	262	0.0125095269273818
1796	5409	DOK1	PNMT	31	262	0.0125095269273818
1810	1687	DR1	GSDME	31	262	0.0125095269273818
1810	6715	DR1	SRD5A1	31	262	0.0125095269273818
1825	6005	DSC3	RHAG	31	262	0.0125095269273818
1845	63934	DUSP3	ZNF667	31	262	0.0125095269273818
1871	28981	E2F3	IFT81	31	262	0.0125095269273818
1893	9508	ECM1	ADAMTS3	31	262	0.0125095269273818
1906	2554	EDN1	GABRA1	31	262	0.0125095269273818
1906	91304	EDN1	TMEM259	31	262	0.0125095269273818
1952	80344	CELSR2	DCAF11	31	262	0.0125095269273818
1954	8342	MEGF8	H2BC14	31	262	0.0125095269273818
1956	135138	EGFR	PACRG	31	262	0.0125095269273818
1958	26284	EGR1	ERAL1	31	262	0.0125095269273818
1960	779	EGR3	CACNA1S	31	262	0.0125095269273818
1960	2248	EGR3	FGF3	31	262	0.0125095269273818
2012	6297	EMP1	SALL2	31	262	0.0125095269273818
2043	218	EPHA4	ALDH3A1	31	262	0.0125095269273818
2054	563	STX2	AZGP1	31	262	0.0125095269273818
2055	1636	CLN8	ACE	31	262	0.0125095269273818
2065	9040	ERBB3	UBE2M	31	262	0.0125095269273818
2066	6540	ERBB4	SLC6A13	31	262	0.0125095269273818
2074	462	ERCC6	SERPINC1	31	262	0.0125095269273818
2074	49860	ERCC6	CRNN	31	262	0.0125095269273818
2074	79849	ERCC6	PDZD3	31	262	0.0125095269273818
2115	3037	ETV1	HAS2	31	262	0.0125095269273818
2115	51156	ETV1	SERPINA10	31	262	0.0125095269273818
2134	534	EXTL1	ATP6V1G2	31	262	0.0125095269273818
2137	4163	EXTL3	MCC	31	262	0.0125095269273818
2157	51299	F8	NRN1	31	262	0.0125095269273818
2166	460	FAAH	ASTN1	31	262	0.0125095269273818
2166	563	FAAH	AZGP1	31	262	0.0125095269273818
2181	5095	ACSL3	PCCA	31	262	0.0125095269273818
2194	553	FASN	AVPR1B	31	262	0.0125095269273818
2194	5330	FASN	PLCB2	31	262	0.0125095269273818
2194	29965	FASN	CDIP1	31	262	0.0125095269273818
2194	64377	FASN	CHST8	31	262	0.0125095269273818
2194	79873	FASN	NUDT18	31	262	0.0125095269273818
2199	1417	FBLN2	CRYBB3	31	262	0.0125095269273818
2202	11278	EFEMP1	KLF12	31	262	0.0125095269273818
2206	80059	MS4A2	LRRTM4	31	262	0.0125095269273818
2209	269	FCGR1A	AMHR2	31	262	0.0125095269273818
2258	27159	FGF13	CHIA	31	262	0.0125095269273818
2258	57863	FGF13	CADM3	31	262	0.0125095269273818
2261	6563	FGFR3	SLC14A1	31	262	0.0125095269273818
2264	190	FGFR4	NR0B1	31	262	0.0125095269273818
2264	1585	FGFR4	CYP11B2	31	262	0.0125095269273818
2280	65987	FKBP1A	KCTD14	31	262	0.0125095269273818
2296	80152	FOXC1	CENPT	31	262	0.0125095269273818
2328	6263	FMO3	RYR3	31	262	0.0125095269273818
2353	56654	FOS	NPDC1	31	262	0.0125095269273818
2355	1036	FOSL2	CDO1	31	262	0.0125095269273818
2526	55231	FUT4	CCDC87	31	262	0.0125095269273818
2529	54866	FUT7	PPP1R14D	31	262	0.0125095269273818
2530	9054	FUT8	NFS1	31	262	0.0125095269273818
2530	9197	FUT8	SLC33A1	31	262	0.0125095269273818
2530	27292	FUT8	DIMT1	31	262	0.0125095269273818
2530	28986	FUT8	MAGEH1	31	262	0.0125095269273818
2530	51067	FUT8	YARS2	31	262	0.0125095269273818
2530	51306	FUT8	FAM13B	31	262	0.0125095269273818
2530	55506	FUT8	MACROH2A2	31	262	0.0125095269273818
2532	534	ACKR1	ATP6V1G2	31	262	0.0125095269273818
2548	10265	GAA	IRX5	31	262	0.0125095269273818
2564	22854	GABRE	NTNG1	31	262	0.0125095269273818
2632	64431	GBE1	ACTR6	31	262	0.0125095269273818
2643	1017	GCH1	CDK2	31	262	0.0125095269273818
2643	3600	GCH1	IL15	31	262	0.0125095269273818
2643	23500	GCH1	DAAM2	31	262	0.0125095269273818
2675	3350	GFRA2	HTR1A	31	262	0.0125095269273818
2675	9498	GFRA2	SLC4A8	31	262	0.0125095269273818
2697	7389	GJA1	UROD	31	262	0.0125095269273818
2702	9113	GJA5	LATS1	31	262	0.0125095269273818
2703	1638	GJA8	DCT	31	262	0.0125095269273818
2764	6018	GMFB	RLF	31	262	0.0125095269273818
2764	10466	GMFB	COG5	31	262	0.0125095269273818
2764	26292	GMFB	MYCBP	31	262	0.0125095269273818
2764	65109	GMFB	UPF3B	31	262	0.0125095269273818
2781	1183	GNAZ	CLCN4	31	262	0.0125095269273818
2797	8547	GNRH2	FCN3	31	262	0.0125095269273818
2804	23325	GOLGB1	WASHC4	31	262	0.0125095269273818
2810	5087	SFN	PBX1	31	262	0.0125095269273818
2810	5610	SFN	EIF2AK2	31	262	0.0125095269273818
2810	7594	SFN	ZNF43	31	262	0.0125095269273818
2810	8943	SFN	AP3D1	31	262	0.0125095269273818
2810	9669	SFN	EIF5B	31	262	0.0125095269273818
2810	51663	SFN	ZFR	31	262	0.0125095269273818
2810	54832	SFN	VPS13C	31	262	0.0125095269273818
2810	54955	SFN	C1orf109	31	262	0.0125095269273818
2810	55802	SFN	DCP1A	31	262	0.0125095269273818
2810	55915	SFN	LANCL2	31	262	0.0125095269273818
2810	58473	SFN	PLEKHB1	31	262	0.0125095269273818
2810	64397	SFN	ZNF106	31	262	0.0125095269273818
2810	79595	SFN	SAP130	31	262	0.0125095269273818
2810	200576	SFN	PIKFYVE	31	262	0.0125095269273818
2825	9364	GPR1	RAB28	31	262	0.0125095269273818
2828	5669	GPR4	PSG1	31	262	0.0125095269273818
2842	2688	GPR19	GH1	31	262	0.0125095269273818
2869	9028	GRK5	RHBDL1	31	262	0.0125095269273818
2873	894	GPS1	CCND2	31	262	0.0125095269273818
2875	563	GPT	AZGP1	31	262	0.0125095269273818
2887	57104	GRB10	PNPLA2	31	262	0.0125095269273818
2920	53822	CXCL2	FXYD7	31	262	0.0125095269273818
2921	6490	CXCL3	PMEL	31	262	0.0125095269273818
2921	50859	CXCL3	SPOCK3	31	262	0.0125095269273818
2934	3265	GSN	HRAS	31	262	0.0125095269273818
2954	51299	GSTZ1	NRN1	31	262	0.0125095269273818
2957	478	GTF2A1	ATP1A3	31	262	0.0125095269273818
2957	1132	GTF2A1	CHRM4	31	262	0.0125095269273818
2975	3667	GTF3C1	IRS1	31	262	0.0125095269273818
2997	64221	GYS1	ROBO3	31	262	0.0125095269273818
3001	4857	GZMA	NOVA1	31	262	0.0125095269273818
3004	79698	GZMM	ZMAT4	31	262	0.0125095269273818
3006	997	H1-2	CDC34	31	262	0.0125095269273818
3006	1660	H1-2	DHX9	31	262	0.0125095269273818
3006	5980	H1-2	REV3L	31	262	0.0125095269273818
3006	6878	H1-2	TAF6	31	262	0.0125095269273818
3006	8604	H1-2	SLC25A12	31	262	0.0125095269273818
3006	9682	H1-2	KDM4A	31	262	0.0125095269273818
3006	10181	H1-2	RBM5	31	262	0.0125095269273818
3006	26060	H1-2	APPL1	31	262	0.0125095269273818
3006	54555	H1-2	DDX49	31	262	0.0125095269273818
3006	55650	H1-2	PIGV	31	262	0.0125095269273818
3006	60493	H1-2	FASTKD5	31	262	0.0125095269273818
3006	79939	H1-2	SLC35E1	31	262	0.0125095269273818
3007	54207	H1-3	KCNK10	31	262	0.0125095269273818
3008	5672	H1-4	PSG4	31	262	0.0125095269273818
3012	6770	H2AC8	STAR	31	262	0.0125095269273818
3026	5071	HABP2	PRKN	31	262	0.0125095269273818
3034	10562	HAL	OLFM4	31	262	0.0125095269273818
3087	930	HHEX	CD19	31	262	0.0125095269273818
3090	6263	HIC1	RYR3	31	262	0.0125095269273818
3149	79572	HMGB3	ATP13A3	31	262	0.0125095269273818
3185	2729	HNRNPF	GCLC	31	262	0.0125095269273818
3185	11097	HNRNPF	NUP42	31	262	0.0125095269273818
3185	54980	HNRNPF	C2orf42	31	262	0.0125095269273818
3191	27102	HNRNPL	EIF2AK1	31	262	0.0125095269273818
3217	91748	HOXB7	MIDEAS	31	262	0.0125095269273818
3235	3768	HOXD9	KCNJ12	31	262	0.0125095269273818
3257	2820	HPS1	GPD2	31	262	0.0125095269273818
3265	79006	HRAS	METRN	31	262	0.0125095269273818
3280	8100	HES1	IFT88	31	262	0.0125095269273818
3280	9277	HES1	WDR46	31	262	0.0125095269273818
3290	27304	HSD11B1	MOCS3	31	262	0.0125095269273818
3291	258	HSD11B2	AMBN	31	262	0.0125095269273818
3291	5210	HSD11B2	PFKFB4	31	262	0.0125095269273818
3291	79057	HSD11B2	PRRG3	31	262	0.0125095269273818
3300	79006	DNAJB2	METRN	31	262	0.0125095269273818
3310	563	HSPA6	AZGP1	31	262	0.0125095269273818
3313	54902	HSPA9	TTC19	31	262	0.0125095269273818
3351	64789	HTR1B	EXO5	31	262	0.0125095269273818
3364	8996	HUS1	NOL3	31	262	0.0125095269273818
3376	7818	IARS1	DAP3	31	262	0.0125095269273818
3383	4066	ICAM1	LYL1	31	262	0.0125095269273818
3385	2260	ICAM3	FGFR1	31	262	0.0125095269273818
3396	10939	MRPL58	AFG3L2	31	262	0.0125095269273818
3431	9882	SP110	TBC1D4	31	262	0.0125095269273818
3495	60468	IGHD	BACH2	31	262	0.0125095269273818
3579	487	CXCR2	ATP2A1	31	262	0.0125095269273818
3586	8708	IL10	B3GALT1	31	262	0.0125095269273818
3607	6416	FOXK2	MAP2K4	31	262	0.0125095269273818
3627	5329	CXCL10	PLAUR	31	262	0.0125095269273818
3632	25999	INPP5A	CLIP3	31	262	0.0125095269273818
3636	18	INPPL1	ABAT	31	262	0.0125095269273818
3652	9143	IPP	SYNGR3	31	262	0.0125095269273818
3655	93436	ITGA6	ARMC6	31	262	0.0125095269273818
3660	5905	IRF2	RANGAP1	31	262	0.0125095269273818
3665	1856	IRF7	DVL2	31	262	0.0125095269273818
3673	3736	ITGA2	KCNA1	31	262	0.0125095269273818
3673	10991	ITGA2	SLC38A3	31	262	0.0125095269273818
3684	9487	ITGAM	PIGL	31	262	0.0125095269273818
3684	26085	ITGAM	KLK13	31	262	0.0125095269273818
3685	8613	ITGAV	PLPP3	31	262	0.0125095269273818
3685	51191	ITGAV	HERC5	31	262	0.0125095269273818
3693	2314	ITGB5	FLII	31	262	0.0125095269273818
3696	83450	ITGB8	DRC3	31	262	0.0125095269273818
3705	7799	ITPK1	PRDM2	31	262	0.0125095269273818
3705	83463	ITPK1	MXD3	31	262	0.0125095269273818
3707	1949	ITPKB	EFNB3	31	262	0.0125095269273818
3717	10633	JAK2	RASL10A	31	262	0.0125095269273818
3726	10400	JUNB	PEMT	31	262	0.0125095269273818
3726	54910	JUNB	SEMA4C	31	262	0.0125095269273818
3728	27065	JUP	NSG1	31	262	0.0125095269273818
3754	190	KCNF1	NR0B1	31	262	0.0125095269273818
3757	5731	KCNH2	PTGER1	31	262	0.0125095269273818
3784	460	KCNQ1	ASTN1	31	262	0.0125095269273818
3795	11318	KHK	GPR182	31	262	0.0125095269273818
3805	8403	KIR2DL4	SOX14	31	262	0.0125095269273818
3832	9143	KIF11	SYNGR3	31	262	0.0125095269273818
3832	26012	KIF11	NSMF	31	262	0.0125095269273818
3839	55325	KPNA3	UFSP2	31	262	0.0125095269273818
3859	190	KRT12	NR0B1	31	262	0.0125095269273818
3859	534	KRT12	ATP6V1G2	31	262	0.0125095269273818
3868	2543	KRT16	GAGE1	31	262	0.0125095269273818
3872	8877	KRT17	SPHK1	31	262	0.0125095269273818
3872	11127	KRT17	KIF3A	31	262	0.0125095269273818
3872	27122	KRT17	DKK3	31	262	0.0125095269273818
3898	6830	LAD1	SUPT6H	31	262	0.0125095269273818
3914	6943	LAMB3	TCF21	31	262	0.0125095269273818
3920	5104	LAMP2	SERPINA5	31	262	0.0125095269273818
3956	84159	LGALS1	ARID5B	31	262	0.0125095269273818
3977	3827	LIFR	KNG1	31	262	0.0125095269273818
3977	5678	LIFR	PSG9	31	262	0.0125095269273818
3977	6570	LIFR	SLC18A1	31	262	0.0125095269273818
3977	79628	LIFR	SH3TC2	31	262	0.0125095269273818
3977	84779	LIFR	NAA11	31	262	0.0125095269273818
3978	6608	LIG1	SMO	31	262	0.0125095269273818
3984	181	LIMK1	AGRP	31	262	0.0125095269273818
3985	23333	LIMK2	DPY19L1	31	262	0.0125095269273818
3993	4485	LLGL2	MST1	31	262	0.0125095269273818
3993	55062	LLGL2	WIPI1	31	262	0.0125095269273818
4001	10036	LMNB1	CHAF1A	31	262	0.0125095269273818
4015	2709	LOX	GJB5	31	262	0.0125095269273818
4016	23366	LOXL1	KIAA0895	31	262	0.0125095269273818
4037	8996	LRP3	NOL3	31	262	0.0125095269273818
4037	9513	LRP3	FXR2	31	262	0.0125095269273818
4037	10045	LRP3	SH2D3A	31	262	0.0125095269273818
4037	10170	LRP3	DHRS9	31	262	0.0125095269273818
4037	26048	LRP3	ZNF500	31	262	0.0125095269273818
4037	54545	LRP3	MTMR12	31	262	0.0125095269273818
4037	65009	LRP3	NDRG4	31	262	0.0125095269273818
4037	79132	LRP3	DHX58	31	262	0.0125095269273818
4046	2940	LSP1	GSTA3	31	262	0.0125095269273818
4050	25849	LTB	PARM1	31	262	0.0125095269273818
4053	374291	LTBP2	NDUFS7	31	262	0.0125095269273818
4092	781	SMAD7	CACNA2D1	31	262	0.0125095269273818
4092	5158	SMAD7	PDE6B	31	262	0.0125095269273818
4092	6891	SMAD7	TAP2	31	262	0.0125095269273818
4109	563	MAGEA10	AZGP1	31	262	0.0125095269273818
4113	122953	MAGEB2	JDP2	31	262	0.0125095269273818
4123	287	MAN2C1	ANK2	31	262	0.0125095269273818
4124	83700	MAN2A1	JAM3	31	262	0.0125095269273818
4130	196403	MAP1A	DTX3	31	262	0.0125095269273818
4131	23428	MAP1B	SLC7A8	31	262	0.0125095269273818
4131	56996	MAP1B	SLC12A9	31	262	0.0125095269273818
4147	9435	MATN2	CHST2	31	262	0.0125095269273818
4149	10265	MAX	IRX5	31	262	0.0125095269273818
4154	9181	MBNL1	ARHGEF2	31	262	0.0125095269273818
4157	51151	MC1R	SLC45A2	31	262	0.0125095269273818
4173	26168	MCM4	SENP3	31	262	0.0125095269273818
4174	1962	MCM5	EHHADH	31	262	0.0125095269273818
4174	79006	MCM5	METRN	31	262	0.0125095269273818
4174	79823	MCM5	CAMKMT	31	262	0.0125095269273818
4188	56	MDFI	ACRV1	31	262	0.0125095269273818
4188	2303	MDFI	FOXC2	31	262	0.0125095269273818
4217	7148	MAP3K5	TNXB	31	262	0.0125095269273818
4217	9681	MAP3K5	DEPDC5	31	262	0.0125095269273818
4218	833	RAB8A	CARS1	31	262	0.0125095269273818
4218	5104	RAB8A	SERPINA5	31	262	0.0125095269273818
4245	283537	MGAT1	SLC46A3	31	262	0.0125095269273818
4287	54584	ATXN3	GNB1L	31	262	0.0125095269273818
4319	5267	MMP10	SERPINA4	31	262	0.0125095269273818
4329	5019	ALDH6A1	OXCT1	31	262	0.0125095269273818
4337	3140	MOCS1	MR1	31	262	0.0125095269273818
4354	64838	MPP1	FNDC4	31	262	0.0125095269273818
4478	400	MSN	ARL1	31	262	0.0125095269273818
4478	11316	MSN	COPE	31	262	0.0125095269273818
4478	54499	MSN	TMCO1	31	262	0.0125095269273818
4478	55366	MSN	LGR4	31	262	0.0125095269273818
4501	4817	MT1X	NIT1	31	262	0.0125095269273818
4524	3203	MTHFR	HOXA6	31	262	0.0125095269273818
4613	563	MYCN	AZGP1	31	262	0.0125095269273818
4613	26013	MYCN	L3MBTL1	31	262	0.0125095269273818
4627	171023	MYH9	ASXL1	31	262	0.0125095269273818
4629	6540	MYH11	SLC6A13	31	262	0.0125095269273818
4636	79861	MYL5	TUBAL3	31	262	0.0125095269273818
4641	7003	MYO1C	TEAD1	31	262	0.0125095269273818
4659	10892	PPP1R12A	MALT1	31	262	0.0125095269273818
4660	2646	PPP1R12B	GCKR	31	262	0.0125095269273818
4664	23768	NAB1	FLRT2	31	262	0.0125095269273818
4684	534	NCAM1	ATP6V1G2	31	262	0.0125095269273818
4700	8192	NDUFA6	CLPP	31	262	0.0125095269273818
4702	9516	NDUFA8	LITAF	31	262	0.0125095269273818
4705	22818	NDUFA10	COPZ1	31	262	0.0125095269273818
4717	27257	NDUFC1	LSM1	31	262	0.0125095269273818
4734	398	NEDD4	ARHGDIG	31	262	0.0125095269273818
4734	4111	NEDD4	MAGEA12	31	262	0.0125095269273818
4734	54967	NEDD4	CT55	31	262	0.0125095269273818
4751	1796	NEK2	DOK1	31	262	0.0125095269273818
4835	22826	NQO2	DNAJC8	31	262	0.0125095269273818
4835	23047	NQO2	PDS5B	31	262	0.0125095269273818
4835	23335	NQO2	WDR7	31	262	0.0125095269273818
4850	563	CNOT4	AZGP1	31	262	0.0125095269273818
4850	79616	CNOT4	CCNJL	31	262	0.0125095269273818
4854	23132	NOTCH3	RAD54L2	31	262	0.0125095269273818
4856	5192	CCN3	PEX10	31	262	0.0125095269273818
4863	6441	NPAT	SFTPD	31	262	0.0125095269273818
4863	51299	NPAT	NRN1	31	262	0.0125095269273818
4864	4285	NPC1	MIPEP	31	262	0.0125095269273818
4883	4703	NPR3	NEB	31	262	0.0125095269273818
4907	8748	NT5E	ADAM20	31	262	0.0125095269273818
4916	5068	NTRK3	REG3A	31	262	0.0125095269273818
4923	2917	NTSR1	GRM7	31	262	0.0125095269273818
4948	25789	OCA2	TMEM59L	31	262	0.0125095269273818
4958	9227	OMD	LRAT	31	262	0.0125095269273818
4982	269	TNFRSF11B	AMHR2	31	262	0.0125095269273818
5026	1464	P2RX5	CSPG4	31	262	0.0125095269273818
5026	6861	P2RX5	SYT5	31	262	0.0125095269273818
5026	22899	P2RX5	ARHGEF15	31	262	0.0125095269273818
5029	1006	P2RY2	CDH8	31	262	0.0125095269273818
5054	10246	SERPINE1	SLC17A2	31	262	0.0125095269273818
5076	3982	PAX2	LIM2	31	262	0.0125095269273818
5087	91860	PBX1	CALML4	31	262	0.0125095269273818
5105	4163	PCK1	MCC	31	262	0.0125095269273818
5106	9526	PCK2	MPDU1	31	262	0.0125095269273818
5118	8379	PCOLCE	MAD1L1	31	262	0.0125095269273818
5148	5881	PDE6G	RAC3	31	262	0.0125095269273818
5152	5521	PDE9A	PPP2R2B	31	262	0.0125095269273818
5152	401251	PDE9A	SAPCD1	31	262	0.0125095269273818
5155	554	PDGFB	AVPR2	31	262	0.0125095269273818
5155	29119	PDGFB	CTNNA3	31	262	0.0125095269273818
5218	10265	CDK14	IRX5	31	262	0.0125095269273818
5229	27006	PGGT1B	FGF22	31	262	0.0125095269273818
5238	51299	PGM3	NRN1	31	262	0.0125095269273818
5257	10474	PHKB	TADA3	31	262	0.0125095269273818
5261	9477	PHKG2	MED20	31	262	0.0125095269273818
5272	135138	SERPINB9	PACRG	31	262	0.0125095269273818
5276	5334	SERPINI2	PLCL1	31	262	0.0125095269273818
5284	8528	PIGR	DDO	31	262	0.0125095269273818
5297	894	PI4KA	CCND2	31	262	0.0125095269273818
5298	9486	PI4KB	CHST10	31	262	0.0125095269273818
5298	81857	PI4KB	MED25	31	262	0.0125095269273818
5319	3768	PLA2G1B	KCNJ12	31	262	0.0125095269273818
5329	10903	PLAUR	MTMR11	31	262	0.0125095269273818
5339	79400	PLEC	NOX5	31	262	0.0125095269273818
5341	6776	PLEK	STAT5A	31	262	0.0125095269273818
5361	642	PLXNA1	BLMH	31	262	0.0125095269273818
5362	345	PLXNA2	APOC3	31	262	0.0125095269273818
5362	2583	PLXNA2	B4GALNT1	31	262	0.0125095269273818
5362	9058	PLXNA2	SLC13A2	31	262	0.0125095269273818
5362	23007	PLXNA2	PLCH1	31	262	0.0125095269273818
5365	2117	PLXNB3	ETV3	31	262	0.0125095269273818
5366	5158	PMAIP1	PDE6B	31	262	0.0125095269273818
5366	5430	PMAIP1	POLR2A	31	262	0.0125095269273818
5366	8819	PMAIP1	SAP30	31	262	0.0125095269273818
5366	8877	PMAIP1	SPHK1	31	262	0.0125095269273818
5366	10444	PMAIP1	ZER1	31	262	0.0125095269273818
5366	10461	PMAIP1	MERTK	31	262	0.0125095269273818
5393	55757	EXOSC9	UGGT2	31	262	0.0125095269273818
5393	107161145	EXOSC9	PMS2P11	31	262	0.0125095269273818
5427	58189	POLE2	WFDC1	31	262	0.0125095269273818
5428	238	POLG	ALK	31	262	0.0125095269273818
5433	2948	POLR2D	GSTM4	31	262	0.0125095269273818
5438	10540	POLR2I	DCTN2	31	262	0.0125095269273818
5451	7376	POU2F1	NR1H2	31	262	0.0125095269273818
5452	534	POU2F2	ATP6V1G2	31	262	0.0125095269273818
5494	23243	PPM1A	ANKRD28	31	262	0.0125095269273818
5509	238	PPP1R3D	ALK	31	262	0.0125095269273818
5549	9900	PRELP	SV2A	31	262	0.0125095269273818
5550	51299	PREP	NRN1	31	262	0.0125095269273818
5611	10265	DNAJC3	IRX5	31	262	0.0125095269273818
5649	54674	RELN	LRRN3	31	262	0.0125095269273818
5652	2260	PRSS8	FGFR1	31	262	0.0125095269273818
5663	3099	PSEN1	HK2	31	262	0.0125095269273818
5663	55112	PSEN1	DYNC2I1	31	262	0.0125095269273818
5706	2653	PSMC6	GCSH	31	262	0.0125095269273818
5717	51340	PSMD11	CRNKL1	31	262	0.0125095269273818
5724	5881	PTAFR	RAC3	31	262	0.0125095269273818
5774	6608	PTPN3	SMO	31	262	0.0125095269273818
5782	51299	PTPN12	NRN1	31	262	0.0125095269273818
5783	320	PTPN13	APBA1	31	262	0.0125095269273818
5783	343	PTPN13	AQP8	31	262	0.0125095269273818
5783	1137	PTPN13	CHRNA4	31	262	0.0125095269273818
5783	1188	PTPN13	CLCNKB	31	262	0.0125095269273818
5783	3024	PTPN13	H1-1	31	262	0.0125095269273818
5783	4004	PTPN13	LMO1	31	262	0.0125095269273818
5783	4625	PTPN13	MYH7	31	262	0.0125095269273818
5783	5069	PTPN13	PAPPA	31	262	0.0125095269273818
5783	5133	PTPN13	PDCD1	31	262	0.0125095269273818
5783	5858	PTPN13	PZP	31	262	0.0125095269273818
5783	7710	PTPN13	ZNF154	31	262	0.0125095269273818
